29.915,30.075,32.910,32.751,34.437,35.486,35.220,27.550,29.338,25.366,14.065,17.817,14.872,13.332,11.892,11.901,8.210,5.649,8.152,7.580,10.564,10.194,11.386,17.499,13.060,11.103,6.158,7.051,4.509,6.103,7.310,6.247,6.234,6.204,5.936,8.018,7.991,9.541,12.466,13.556,22.239,21.839,25.478,10.621,8.535,7.148,10.613,8.583,32.685,37.097,21.272,18.738,23.073,22.373,26.244,25.864,30.355,35.394,37.433,38.492,38.434,40.534,43.458,51.082
27.386,27.346,28.793,28.517,29.840,30.559,30.413,22.511,24.216,20.068,9.727,13.588,11.028,9.646,8.335,8.673,5.062,3.338,11.406,10.509,13.660,13.075,14.533,21.266,14.266,11.769,5.673,6.458,2.945,4.591,6.241,6.258,6.204,5.011,5.588,7.356,8.383,10.380,13.061,13.310,23.500,24.182,30.340,14.473,12.172,10.378,14.139,11.615,31.990,35.904,18.470,15.361,19.034,19.646,22.881,20.905,25.240,30.323,32.435,33.606,33.797,35.872,38.866,49.685
31.126,31.240,32.577,32.165,33.736,34.678,34.212,26.177,27.971,23.782,13.430,16.682,13.753,12.339,11.258,12.750,9.111,6.736,8.348,7.702,11.209,10.654,12.339,19.501,14.492,12.411,7.383,8.202,5.607,7.255,7.082,6.292,5.936,5.588,5.440,6.479,6.745,8.255,11.162,12.104,20.501,20.576,25.520,10.082,8.240,6.858,10.513,8.565,30.744,35.309,19.471,16.865,21.202,20.535,24.343,24.181,28.766,33.992,35.856,37.013,36.959,38.825,41.681,49.985
47.334,47.451,37.177,34.700,35.579,36.011,33.476,24.407,26.041,21.156,20.253,17.648,14.715,14.493,16.827,31.494,29.052,27.146,7.157,6.664,13.989,12.262,17.661,31.795,28.339,26.788,24.808,24.968,24.688,26.340,11.927,11.498,8.018,7.356,6.479,-0.000,-0.000,-0.000,0.840,2.044,2.243,4.427,14.961,0.003,1.471,1.378,5.305,5.736,12.513,18.567,10.097,8.782,13.542,10.380,14.101,19.705,24.480,30.099,29.668,31.238,30.650,29.862,31.234,36.758
49.581,49.881,40.898,38.534,39.744,40.477,37.840,28.965,30.683,25.946,24.122,21.443,18.156,17.785,19.987,34.320,31.794,29.125,4.182,3.980,11.150,9.619,14.768,28.339,27.178,26.110,25.148,25.409,25.993,27.602,12.834,11.426,7.991,8.383,6.745,-0.000,-0.000,-0.000,0.299,2.263,1.147,2.349,10.600,-0.000,-0.000,-0.000,2.101,2.964,13.210,19.719,12.642,11.840,17.203,12.864,17.167,24.193,29.124,34.711,34.225,35.697,34.883,34.131,35.453,38.113
53.437,53.813,43.139,40.454,41.602,42.323,39.266,30.749,32.364,27.811,27.967,23.945,20.661,20.531,23.390,40.003,37.877,35.078,3.580,3.586,11.210,9.582,15.232,29.455,29.957,29.337,29.725,29.860,31.443,32.937,15.282,13.532,9.541,10.380,8.255,-0.000,-0.000,-0.000,-0.000,1.252,-0.000,-0.000,6.573,-0.000,-0.000,-0.000,0.501,2.139,9.769,16.513,12.420,12.245,17.731,12.399,16.739,25.546,30.310,35.664,34.604,36.040,35.026,33.674,34.520,34.839
52.237,52.546,41.210,38.534,39.356,39.854,36.873,29.450,30.783,26.785,28.777,24.252,21.488,21.614,24.697,41.313,39.745,37.505,6.945,6.964,14.162,12.548,18.059,31.473,32.075,31.626,32.485,32.468,34.206,35.475,17.809,16.448,12.466,13.061,11.162,0.840,0.299,-0.000,1.132,3.105,-0.000,-0.000,7.758,-0.000,-0.000,0.645,3.579,5.399,8.727,14.702,12.573,12.645,17.342,12.409,16.038,24.528,28.592,33.204,31.869,33.170,32.221,30.565,30.999,30.888
49.052,49.203,37.414,34.797,35.285,35.505,32.768,25.723,26.896,23.060,25.857,21.560,19.268,19.530,22.575,38.571,37.217,35.730,10.576,10.375,17.261,15.584,20.973,34.009,32.881,32.118,32.233,32.122,33.146,34.352,17.877,17.362,13.556,13.310,12.104,2.044,2.263,1.252,3.105,4.364,0.766,2.881,12.102,1.552,4.026,4.599,7.518,8.941,8.991,14.219,11.402,11.128,15.024,11.277,14.194,21.142,24.799,29.096,27.839,29.130,28.402,26.770,27.171,29.134
64.975,65.372,45.082,40.985,40.874,40.805,36.256,31.382,31.913,29.162,42.283,31.657,29.805,31.354,37.540,63.957,64.762,63.286,10.875,11.508,20.259,18.073,25.729,41.463,47.064,48.248,54.359,53.556,58.863,59.439,30.054,28.570,22.239,23.500,20.501,2.243,1.147,-0.000,-0.000,0.766,-0.000,-0.000,-0.000,-0.000,-0.000,1.738,3.224,8.083,-0.000,-0.000,9.556,12.090,15.851,8.280,10.744,25.032,27.499,30.316,26.329,27.419,25.899,21.371,19.409,11.574
64.124,64.695,47.843,44.240,44.588,44.907,40.643,36.158,36.791,34.324,44.790,35.187,32.992,34.174,39.596,63.219,63.720,61.414,8.203,9.097,16.977,15.206,21.927,35.794,43.352,44.909,51.445,50.866,56.584,57.117,30.046,27.541,21.839,24.182,20.576,4.427,2.349,-0.000,-0.000,2.881,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,1.083,5.924,-0.000,2.534,13.801,16.584,20.863,12.606,15.655,30.253,32.821,35.539,31.925,32.838,31.203,27.205,25.465,15.364
59.037,59.970,51.825,49.670,50.734,51.749,48.487,46.900,47.362,46.597,52.482,45.089,42.833,43.393,46.958,62.423,62.969,59.337,6.665,8.261,12.915,12.333,16.120,23.308,36.180,38.989,47.284,47.082,54.040,54.085,33.937,29.318,25.478,30.340,25.520,14.961,10.600,6.573,7.758,12.102,-0.000,-0.000,-0.000,-0.000,-0.000,1.096,0.695,5.659,6.858,11.792,25.899,29.707,34.029,24.733,28.175,42.779,44.475,45.668,42.723,42.922,41.105,38.162,36.425,19.668
61.303,62.192,54.036,51.483,53.466,54.960,51.414,43.733,45.466,41.486,40.425,35.453,31.282,30.909,33.789,50.685,48.605,43.762,-0.000,-0.000,3.974,2.832,8.066,21.007,28.543,29.470,33.338,33.665,38.101,39.396,19.281,14.778,10.621,14.473,10.082,0.003,-0.000,-0.000,-0.000,1.552,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,9.718,17.716,19.151,20.677,27.778,18.812,24.657,38.163,43.149,48.232,46.691,47.821,46.120,44.515,44.921,36.330
55.392,56.235,51.828,49.931,52.167,53.816,50.985,43.059,44.946,40.880,36.099,33.400,29.131,28.290,29.951,42.476,39.757,34.806,-0.000,-0.000,2.805,1.976,6.109,17.282,23.285,23.749,25.927,26.511,29.720,31.139,16.049,11.646,8.535,12.172,8.240,1.471,-0.000,-0.000,-0.000,4.026,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,16.160,23.823,21.228,21.983,29.061,21.249,27.219,38.311,43.500,48.812,48.209,49.303,47.847,47.279,48.409,42.163
52.430,53.207,49.986,48.315,50.592,52.240,49.724,41.425,43.404,39.141,32.828,31.171,26.890,25.863,27.030,37.899,34.846,30.015,-0.000,-0.000,2.780,2.003,5.798,16.609,21.160,21.233,22.280,22.959,25.337,26.863,13.944,9.852,7.148,10.378,6.858,1.378,-0.000,-0.000,0.645,4.599,1.738,-0.000,1.096,-0.000,-0.000,-0.000,-0.000,-0.000,18.729,26.240,21.144,21.369,28.363,21.363,27.309,36.978,42.335,47.882,47.733,48.874,47.581,47.479,49.001,44.786
51.352,52.146,49.432,47.941,50.039,51.605,49.232,42.436,44.120,40.659,35.600,33.589,29.751,28.895,30.088,40.091,37.614,33.024,-0.000,-0.000,4.690,4.101,7.397,16.540,22.399,22.920,24.948,25.530,28.456,29.682,17.292,13.118,10.613,14.139,10.513,5.305,2.101,0.501,3.579,7.518,3.224,1.083,0.695,-0.000,-0.000,-0.000,-0.000,-0.000,18.781,25.522,23.223,23.962,30.302,23.272,28.672,38.437,43.007,47.610,47.212,48.111,46.802,46.484,47.550,41.378
46.386,47.094,46.788,45.740,47.954,49.565,47.746,40.511,42.334,38.654,30.867,30.646,26.775,25.584,25.884,32.783,29.770,25.280,-0.000,-0.000,4.353,3.919,6.512,14.698,18.575,18.550,18.883,19.642,21.323,22.694,14.147,10.334,8.583,11.615,8.565,5.736,2.964,2.139,5.399,8.941,8.083,5.924,5.659,-0.000,-0.000,-0.000,-0.000,-0.000,23.465,29.924,23.805,23.757,29.987,24.170,29.571,37.092,41.884,46.787,47.149,48.082,47.021,47.508,49.200,45.858
55.537,55.498,33.309,29.464,27.915,26.789,22.967,22.082,21.518,20.763,40.062,28.618,29.055,31.509,38.098,62.722,65.477,66.783,26.592,26.939,33.663,31.510,38.309,50.524,53.812,55.029,61.301,59.937,64.527,64.317,37.600,38.520,32.685,31.990,30.744,12.513,13.210,9.769,8.727,8.991,-0.000,-0.000,6.858,9.718,16.160,18.729,18.781,23.465,-0.000,-0.000,8.964,11.661,11.806,7.357,6.601,17.280,16.980,17.033,12.469,13.100,12.141,6.892,3.715,-0.000
49.676,49.498,28.533,25.135,23.142,21.709,18.479,19.607,18.599,18.893,39.330,28.333,29.689,32.333,38.572,60.388,63.825,66.074,32.902,33.191,38.403,36.496,42.294,51.738,54.500,55.811,62.047,60.557,64.770,64.191,40.607,42.245,37.097,35.904,35.309,18.567,19.719,16.513,14.702,14.219,-0.000,2.534,11.792,17.716,23.823,26.240,25.522,29.924,-0.000,-0.000,10.863,13.614,12.259,9.199,7.189,15.869,14.343,13.080,8.567,8.900,8.197,3.015,-0.000,-0.000
37.848,37.478,24.095,21.767,20.883,20.039,18.178,14.055,14.334,11.920,19.376,15.149,14.964,15.943,19.074,32.692,32.779,34.154,25.743,24.998,30.118,28.378,32.991,43.236,37.768,36.464,35.308,34.733,34.060,34.715,22.125,24.425,21.272,18.470,19.471,10.097,12.642,12.420,12.573,11.402,9.556,13.801,25.899,19.151,21.228,21.144,23.223,23.805,8.964,10.863,9.241,8.423,8.892,9.016,8.887,10.997,12.385,14.575,13.180,14.187,14.173,12.235,11.928,18.627
34.916,34.458,22.145,19.998,19.208,18.376,16.807,11.820,12.275,9.409,14.885,11.884,11.566,12.301,14.905,27.028,26.585,28.045,25.550,24.554,29.617,27.872,32.292,42.671,35.168,33.293,30.587,30.142,28.380,29.243,18.820,21.518,18.738,15.361,16.865,8.782,11.840,12.245,12.645,11.128,12.090,16.584,29.707,20.677,21.983,21.369,23.962,23.757,11.661,13.614,8.423,6.847,7.417,8.458,8.451,8.958,10.744,13.488,12.652,13.784,13.964,12.588,12.836,22.427
30.609,29.995,17.508,15.566,14.233,13.016,11.825,8.593,8.610,6.630,14.220,11.090,11.690,12.741,15.362,26.165,26.489,29.002,31.838,30.749,34.786,33.125,36.998,45.543,37.319,35.503,32.890,32.246,30.210,30.735,21.952,25.514,23.073,19.034,21.202,13.542,17.203,17.731,17.342,15.024,15.851,20.863,34.029,27.778,29.061,28.363,30.302,29.987,11.806,12.259,8.892,7.417,6.513,8.813,7.525,6.477,7.118,8.662,7.666,8.576,8.978,7.406,7.194,17.281
