-0.022,1.297,13.165,16.182,18.307,17.358,21.289,21.638,22.642,22.473,17.396,20.481,22.698,22.676,20.587,12.110,15.113,20.220,49.794,47.885,47.676,46.621,45.643,44.029,32.511,31.417,28.324,27.359,24.239,23.383,30.531,34.682,36.172,32.638,35.758,40.605,43.736,46.426,46.174,43.672,53.755,55.699,62.640,55.604,52.756,50.663,52.844,49.665,47.692,46.584,36.198,33.524,31.576,37.096,35.661,25.545,24.476,24.283,27.289,28.499,29.347,32.366,33.506,45.146
1.259,0.199,12.579,15.596,17.453,16.773,20.435,21.052,21.788,21.619,17.559,20.911,22.860,22.838,21.018,13.557,16.560,21.399,49.956,48.527,47.570,47.531,46.553,45.476,33.690,32.864,29.771,28.806,25.686,24.561,31.441,35.592,36.813,33.548,35.920,40.767,44.167,46.589,46.336,44.102,52.901,55.593,63.071,55.498,53.666,51.573,52.738,49.558,47.854,45.999,36.092,32.670,30.722,36.511,34.807,24.691,23.622,23.698,26.704,27.914,28.761,31.780,32.920,44.561
12.829,12.087,0.186,3.204,5.329,4.380,8.310,9.407,9.663,10.511,12.280,12.315,15.161,16.143,16.488,16.262,19.203,23.270,44.308,43.234,44.209,43.162,44.186,45.279,34.510,33.589,30.399,29.400,26.401,26.370,28.475,32.153,32.356,28.099,30.952,32.388,35.571,37.993,36.992,34.759,42.602,45.517,54.475,48.474,46.439,45.359,46.371,44.327,35.462,34.480,24.716,22.578,20.142,25.614,23.430,13.314,11.498,11.305,14.311,15.521,16.368,19.387,20.527,32.168
15.957,15.214,3.314,0.233,2.358,1.409,5.340,7.453,7.441,8.557,12.627,12.125,15.090,16.099,16.834,19.215,21.100,25.167,44.094,43.020,43.995,42.947,44.142,46.374,35.604,34.515,31.417,30.452,28.298,28.267,28.430,32.156,32.311,28.012,30.907,30.275,34.364,36.307,36.054,32.804,40.446,43.404,52.521,47.332,45.254,44.174,45.186,43.142,33.283,31.383,22.761,20.624,17.391,22.643,20.460,10.612,8.527,8.334,11.340,12.550,13.397,16.416,17.557,29.197
18.111,17.100,5.468,2.387,0.447,1.307,3.265,6.827,6.614,8.678,13.765,13.263,16.352,17.491,17.972,21.506,23.391,27.416,45.245,44.128,45.273,44.225,45.462,48.528,37.758,36.806,33.616,32.618,30.589,30.516,29.751,33.562,33.589,29.333,32.228,31.511,34.557,36.160,35.907,32.926,39.697,42.698,52.642,47.596,46.490,44.439,46.379,44.292,31.521,29.592,22.883,20.745,17.513,22.017,19.565,10.733,7.632,6.423,9.429,10.639,11.486,14.505,15.645,27.286
16.939,16.315,4.296,1.215,1.039,0.359,4.023,7.419,7.329,8.522,13.609,13.108,16.096,17.121,17.817,20.237,22.122,27.160,45.031,43.914,44.974,43.927,45.164,47.356,37.334,35.537,33.318,32.319,29.320,29.289,29.452,33.138,33.333,29.077,31.972,31.297,35.346,37.021,36.020,33.787,40.455,43.455,53.503,47.383,46.276,45.196,46.165,44.079,32.278,30.349,22.996,20.590,17.357,22.609,20.157,10.578,8.224,7.284,10.290,11.500,12.347,15.366,16.506,28.147
20.775,19.766,8.132,5.051,2.856,3.927,0.013,6.173,5.156,8.115,15.413,13.415,16.380,17.375,18.604,23.130,25.015,28.997,44.672,43.683,44.870,43.823,45.060,49.160,39.153,37.375,35.155,34.157,32.128,31.126,30.319,33.446,33.229,28.930,31.825,30.053,33.099,34.759,34.506,31.525,37.269,40.269,51.241,46.138,45.032,43.952,44.921,43.805,29.007,27.078,20.734,18.328,15.095,20.347,17.147,8.316,5.417,3.293,5.995,7.205,8.052,11.071,12.212,23.852
21.236,20.494,9.341,7.277,6.621,7.437,6.285,0.805,1.809,2.656,10.524,8.526,10.743,12.754,13.983,21.499,22.469,25.544,39.095,38.021,39.081,38.033,39.271,43.522,34.334,32.556,30.336,29.338,27.394,27.421,24.675,28.557,27.440,23.196,26.316,24.316,28.464,30.138,29.138,26.156,33.505,36.463,45.873,40.391,39.327,38.247,39.216,38.143,26.859,25.751,16.113,13.707,10.475,15.995,13.811,3.695,3.643,5.483,7.473,9.431,9.261,12.280,13.421,24.313
22.322,21.312,9.679,7.347,6.483,7.487,5.434,1.891,0.862,3.743,12.626,9.881,12.846,13.840,15.817,22.854,23.824,27.686,40.364,39.247,40.434,39.387,41.595,45.625,35.688,34.880,31.690,31.663,29.676,29.730,26.030,29.912,28.794,24.494,27.402,25.617,28.802,30.476,30.224,27.243,33.804,36.804,46.959,41.703,40.596,39.516,40.485,39.369,25.913,24.805,16.452,14.314,11.082,16.065,13.881,4.034,2.697,4.537,6.331,7.736,8.395,10.586,12.672,23.367
21.948,21.359,10.321,8.358,8.349,8.417,8.175,2.533,3.769,0.340,9.506,6.189,8.406,10.417,12.394,20.464,21.417,24.491,37.153,36.078,37.138,36.048,37.285,42.202,32.349,31.541,29.364,28.366,26.380,26.434,22.606,26.488,25.412,21.156,24.051,22.278,26.295,27.801,26.800,24.567,31.520,34.478,44.283,38.364,37.342,36.262,37.273,36.200,25.538,24.430,14.524,12.129,9.422,14.942,13.238,3.391,5.213,7.579,9.292,10.411,10.242,13.271,14.399,25.025
